idx,timestamp,acc,prec,recl,f1,lb,timest,qnt
1,1689175433,4.67479327939707e-310,4.67479398852515e-310,4.67479398852515e-310,6.92090688362294e-310,6.92090688362294e-310,6.92090688362294e-310,6.9209068836411e-310
10001,1689175433,0.998999974999375,0.9993994745402227,0.9995995695372526,0.9994995120242236,0.999,0.4736795425415039,10000.0
20001,1689175433,0.998999974999375,0.9992245929112784,0.9997747578647046,0.9994995996797439,0.9985,0.6871147155761719,20000.0
30001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.9993,0.9108853340148926,30000.0
40001,1689175433,0.9989249731243282,0.9989998499774966,0.9999249192882349,0.99946217057948,0.999,1.1308999061584473,40000.0
50001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.9991,1.3406145572662354,50000.0
60001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.999,1.555739402770996,60000.0
70001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.9991,1.7710292339324951,70000.0
80001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.999,1.986844778060913,80000.0
90001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.9995,2.2070279121398926,90000.0
100001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.9991,2.4197869300842285,100000.0
110001,1689175433,0.9990749768744218,0.9993995196156925,0.9996746502490177,0.9995370659993744,0.9719,2.635362148284912,110000.0
120001,1689175433,0.5112877821945548,0.9996572491798462,0.5109492704657507,0.6762504140443856,0.9768,2.852532148361206,120000.0
130001,1689175433,0.44423610590264756,0.9996054337410518,0.4438271141477088,0.6147180144892371,0.977,3.064007520675659,130000.0
140001,1689175433,0.5556638915972899,0.9993247501575583,0.5555722401581701,0.7141271653986586,0.977,3.283083915710449,140000.0
150001,1689175433,0.5235130878271956,0.9994264410668197,0.5233125610030783,0.6869363820036465,0.9757,3.5040574073791504,150000.0
160001,1689175433,0.4926873171829296,0.9996442908684384,0.4923292539479941,0.6597357300959151,0.9752,3.719906806945801,160000.0
170001,1689175433,0.516412910322758,0.9992733966285604,0.5162800010010762,0.6808138479563044,0.9745,3.932366371154785,170000.0
180001,1689175433,0.51908797719943,0.9990847343320969,0.5190579873363866,0.6831807101917122,0.9723,4.151431560516357,180000.0
190001,1689175433,0.5187129678241956,0.9991803278688525,0.5186325299697174,0.6828344069723381,0.9761,4.368394613265991,190000.0
200001,1689175433,0.5201380034500862,0.9989906272530642,0.5201591711089422,0.684111780389059,0.9772,4.584331035614014,200000.0
210001,1689175433,0.9984999624990625,0.9989495010129812,0.9995495157294091,0.9992494182991818,0.9687,4.803393125534058,210000.0
220001,1689175433,0.9720243006075152,0.9990747879722437,0.9728958630527818,0.9858115561641752,0.9646,5.017702341079712,220000.0
230001,1689175433,0.891422285557139,0.9988514119229045,0.8923342593287784,0.9425931555919792,0.9672,5.2358973026275635,230000.0
240001,1689175433,0.8900222505562639,0.9988496071829405,0.8909327527091624,0.9418098601796367,0.9662,5.446800947189331,240000.0
250001,1689175433,0.9569739243481087,0.9989039665970773,0.9579798283154392,0.9780139760082783,0.9664,5.68669581413269,250000.0
260001,1689175433,0.9578489462236556,0.9989049667579194,0.9588557699526992,0.9784707324547962,0.9684,5.900867223739624,260000.0
270001,1689175433,0.9560489012225306,0.9989029072956664,0.9570538328703356,0.9775306748466258,0.9677,6.1117308139801025,270000.0
280001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.967,6.327311992645264,280000.0
290001,1689175433,0.9553988849721243,0.9989021616958987,0.956403133368371,0.9771907842585726,0.9666,6.55385684967041,290000.0
300001,1689175433,0.9553738843471087,0.9989021329987453,0.9563781064644493,0.9771777070308005,0.9649,6.765068054199219,300000.0
310001,1689175433,0.45398634965874146,0.9995037220843672,0.4536376604850214,0.6240446188803966,0.8198,6.976874351501465,310000.0
320001,1689175433,0.9950998774969374,0.9994222121737383,0.9956703456215431,0.9975427511157915,0.9599,7.193684816360474,320000.0
330001,1689175433,0.898622465561639,0.9995547392441698,0.8989163350601898,0.9465681042547865,0.9558,7.410309314727783,330000.0
340001,1689175433,0.6035400885022125,0.9991714652636812,0.6036238956878645,0.7525898652021967,0.9597,7.6170525550842285,340000.0
350001,1689175433,0.45983649591239784,0.9996188401851348,0.4594439021948595,0.6295394533795138,0.9604,7.836827754974365,350000.0
360001,1689175433,0.5628390709767744,0.9992446123083759,0.5628050153915459,0.7200537927059653,0.9581,8.047118902206421,360000.0
370001,1689175433,0.528163204080102,0.9996682149966821,0.5278424306129089,0.6908852673818688,0.9605,8.260019540786743,370000.0
380001,1689175433,0.5217130428260707,0.9992807825086306,0.5215857046324799,0.6854126584776281,0.9571,8.49946403503418,380000.0
390001,1689175433,0.9574739368484212,0.9989045383411581,0.9584803663938735,0.9782750296946244,0.9657,8.692596197128296,390000.0
400001,1689175433,0.9990749768744218,0.9992246510929919,0.9998498385764697,0.9995371470746444,0.998,8.9101722240448,400000.0
410001,1689175433,0.9987499687492187,0.9993993242397697,0.9993493004980354,0.9993743117429172,0.9981,9.125478029251099,410000.0
420001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.9983,9.34246277809143,420000.0
430001,1689175433,0.9977249431235781,0.9989486858573217,0.9987736817078359,0.9988611761172362,0.9979,9.558855533599854,430000.0
440001,1689175433,0.9989499737493437,0.9989499737493437,1.0,0.9994747110911001,0.998,9.774608612060547,440000.0
