idx,timestamp,acc,prec,recl,f1,lb,timest,qnt
1,1690491322,6.90913654186225e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.90913654188123e-310
10001,1690491322,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9987,0.36131739616394043,10000.0
20001,1690491322,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9993,0.4810018539428711,20000.0
30001,1690491322,0.9988999724993125,0.9991997399154725,0.9996997522956439,0.9994496835680515,0.9994,0.6067752838134766,30000.0
40001,1690491322,0.9984999624990625,0.9991994195791949,0.9992994220231691,0.9992494182991819,0.9994,0.7175474166870117,40000.0
50001,1690491322,0.5012875321883047,0.9985555610898043,0.501613831410914,0.6677769635600559,0.9972,0.8397481441497803,50000.0
60001,1690491322,0.8508212705317633,0.9990605918271489,0.851502489553882,0.9193986303035214,0.9991,0.9795117378234863,60000.0
70001,1690491322,0.937198429960749,0.999147098803273,0.9379488077664073,0.9675812404821517,0.9995,1.1192030906677246,70000.0
80001,1690491322,0.9372484312107803,0.9991471442658778,0.9379988490504666,0.96760788767293,0.9994,1.2613801956176758,80000.0
90001,1690491322,0.9373734343358584,0.9991472579011885,0.938123952260615,0.9676744996322248,0.9994,1.38460373878479,90000.0
100001,1690491322,0.9375484387109678,0.9991474169397597,0.9382990967548227,0.9677677419354839,0.9998,1.535879135131836,100000.0
110001,1690491322,0.7634940873521838,0.9989532563540611,0.764105386944229,0.8658878902152032,0.9768,1.6387660503387451,110000.0
120001,1690491322,0.7697192429810745,0.9989617131732641,0.7703355268096179,0.8698772373458404,0.9734,1.7806179523468018,120000.0
130001,1690491322,0.7619940498512463,0.9989511979286159,0.7626041484224485,0.8649223871278982,0.9745,1.878366470336914,130000.0
140001,1690491322,0.994724868121703,0.9991963837267704,0.9955213050766882,0.9973554589093461,0.9765,1.9945976734161377,140000.0
150001,1690491322,0.7715442886072151,0.9989641666396918,0.7721620336777841,0.8710414902624893,0.9761,2.1158447265625,150000.0
160001,1690491322,0.9940498512462812,0.9991958384640515,0.994845747741887,0.9970160481444332,0.9781,2.2358062267303467,160000.0
170001,1690491322,0.7013175329383234,0.998860561173622,0.7018790502164286,0.824440493159542,0.9763,2.3458409309387207,170000.0
180001,1690491322,0.9318232955823895,0.9991421831438988,0.9325693697300272,0.9647086228986295,0.9742,2.5316920280456543,180000.0
190001,1690491322,0.9309732743318583,0.9991414005902871,0.9317186679010183,0.9642528839804756,0.9758,2.6292715072631836,190000.0
200001,1690491322,0.7026425660641517,0.9988627074670363,0.7032051442440013,0.825355338893457,0.9767,2.7746849060058594,200000.0
210001,1690491322,0.9337233430835771,0.9991439272338148,0.9344709385242825,0.9657258846496954,0.9974,2.913278818130493,210000.0
220001,1690491322,0.9344233605840147,0.9991445680068435,0.9351715165011134,0.9661001615508884,0.998,3.036217212677002,220000.0
230001,1690491322,0.9346233655841396,0.9991447509087021,0.9353716816373508,0.9662070480596513,0.9782,3.169227123260498,230000.0
240001,1690491322,0.4688867221680542,0.9984558862680368,0.4691870793404559,0.6383876897936951,0.9294,3.2914185523986816,240000.0
250001,1690491322,0.4990874771869297,0.9985492020611336,0.49941201491230264,0.6658216025085063,0.9202,3.4085042476654053,250000.0
260001,1690491322,0.5070876771919298,0.9985720616475454,0.5074186203617985,0.6729046386621542,0.8629,3.5255305767059326,260000.0
270001,1690491322,0.6100902522563064,0.9986904031102927,0.6105787274501464,0.7578336076519362,0.996,3.6500256061553955,270000.0
280001,1690491322,0.6100902522563064,0.9986904031102927,0.6105787274501464,0.7578336076519362,0.9915,3.771517038345337,280000.0
290001,1690491322,0.6102402560064002,0.9986907246021031,0.6107288513023245,0.7579493230654577,0.9964,3.9162869453430176,290000.0
300001,1690491322,0.851571289282232,0.9990614184313955,0.8522531088147722,0.9198363511159721,0.9969,4.039520978927612,300000.0
310001,1690491322,0.60664016600415,0.9986829649750998,0.6071258788500513,0.7551661894684426,0.8292,4.15613055229187,310000.0
320001,1690491322,0.8965724143103577,0.9991084860979551,0.8972902644681863,0.9454660497488829,0.9683,4.3065431118011475,320000.0
330001,1690491322,0.761544038600965,0.9989505788213688,0.7621537768659143,0.8646324155549248,0.9666,4.4333884716033936,330000.0
340001,1690491322,0.7638440961024026,0.9989537354912539,0.7644556759326444,0.866112937974827,0.9666,4.568646430969238,340000.0
350001,1690491322,0.775094377359434,0.9989689060737876,0.775714964845998,0.8732993436804598,0.9676,4.708630561828613,350000.0
360001,1690491322,0.7624690617265432,0.998951850638716,0.7630795406210124,0.8652283075875569,0.9714,4.8502607345581055,360000.0
370001,1690491322,0.9932748318707968,0.9991952115084755,0.9940701078389671,0.9966260708148854,0.9692,4.984193325042725,370000.0
380001,1690491322,0.7651691292282307,0.9989555454011358,0.7657817699602172,0.8669640960271936,0.9701,5.115914344787598,380000.0
390001,1690491322,0.6093902347558688,0.9986889007252018,0.6098781494733155,0.7572933171777426,0.892,5.246876001358032,390000.0
400001,1690491322,0.8921973049326233,0.9991041182563901,0.8929116521129932,0.9430277726395899,0.9983,5.375974416732788,400000.0
410001,1690491322,0.9372984324608116,0.9991471897236361,0.938048890334526,0.9676345334881921,0.9979,5.506957769393921,410000.0
420001,1690491322,0.9372984324608116,0.9991471897236361,0.938048890334526,0.9676345334881921,0.9978,5.616092920303345,420000.0
430001,1690491322,0.9372984324608116,0.9991471897236361,0.938048890334526,0.9676345334881921,0.9985,5.771667718887329,430000.0
440001,1690491322,0.9948748718717968,0.999196504795862,0.9956714289288663,0.9974308523304048,0.9974,5.891402721405029,440000.0
450001,1690491322,0.9948748718717968,0.999196504795862,0.9956714289288663,0.9974308523304048,0.9991,6.025115966796875,450000.0
460001,1690491322,0.9948748718717968,0.999196504795862,0.9956714289288663,0.9974308523304048,0.9983,6.138829708099365,460000.0
470001,1690491322,0.9372984324608116,0.9991471897236361,0.938048890334526,0.9676345334881921,0.9979,6.262706756591797,470000.0
480001,1690491322,0.9948748718717968,0.999196504795862,0.9956714289288663,0.9974308523304048,0.9987,6.374082088470459,480000.0
490001,1690491322,0.5177129428235706,0.998457087753134,0.5181274551504992,0.6822277496829032,0.8908,6.496954441070557,490000.0
500001,1690491322,0.19607990199754993,0.9963146524336002,0.19616183351264793,0.32778660423112294,0.0,6.612290620803833,500000.0
510001,1690491322,0.19607990199754993,0.9963146524336002,0.19616183351264793,0.32778660423112294,0.0,6.742095470428467,510000.0
520001,1690491322,0.19607990199754993,0.9963146524336002,0.19616183351264793,0.32778660423112294,0.5454,6.897960662841797,520000.0
530001,1690491322,0.19607990199754993,0.9963146524336002,0.19616183351264793,0.32778660423112294,0.911,6.976163864135742,530000.0
540001,1690491322,0.448611215280382,0.9983861992209238,0.44889533865438985,0.6193278906398328,0.9964,7.101956367492676,540000.0
550001,1690491322,0.5181129528238206,0.9984582771246868,0.518527785422974,0.6825749715923126,0.9987,7.234034061431885,550000.0
560001,1690491322,0.5252131303282582,0.9984790874524715,0.5256336477594015,0.6887078531971741,0.9997,7.3521997928619385,560000.0
570001,1690491322,0.5454386359658991,0.9985354020778983,0.5458753471614082,0.7058690306716707,0.9987,7.485467910766602,570000.0
580001,1690491322,0.5237380934523364,0.9984748105428721,0.5241574298796507,0.6874384721401852,0.9987,7.60450005531311,580000.0
590001,1690491322,0.5327883197079927,0.9985006793796561,0.5332149022943928,0.6951883868863153,0.9993,7.719562292098999,590000.0
