idx,timestamp,acc,prec,recl,f1,lb,timest,qnt
1,1690495942,6.90913654188123e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.90913654186225e-310
10001,1690495942,0.9992749818745469,0.9992749274927493,1.0,0.9996373322661731,0.9987,17.908897638320923,10000.0
20001,1690495942,0.9988249706242656,0.999424510834209,0.9993995045912878,0.9994120075563284,0.9993,31.567553997039795,20000.0
30001,1690495942,0.9993499837495937,0.9993498862300902,1.0,0.9996748374187093,0.9994,45.04608464241028,30000.0
40001,1690495942,0.9993749843746094,0.999374874974995,1.0,0.9996873397616278,0.9994,58.014763832092285,40000.0
50001,1690495942,0.9995249881247031,0.9995248336917921,1.0,0.9997623603867272,0.9972,72.71054244041443,50000.0
60001,1690495942,0.9996249906247656,0.9996248311740283,1.0,0.9998123803925002,0.9991,86.91223931312561,60000.0
70001,1690495942,0.9996999924998125,0.9996998424172691,1.0,0.9998498986816101,0.9995,101.46492624282837,70000.0
80001,1690495942,0.9997499937498437,0.9997498561672962,1.0,0.9998749124387071,0.9994,115.58820271492004,80000.0
90001,1690495942,0.9997249931248281,0.9997248486667667,1.0,0.9998624054037151,0.9994,129.90343308448792,90000.0
100001,1690495942,0.9997249931248281,0.9997248486667667,1.0,0.9998624054037151,0.9998,144.66289067268372,100000.0
110001,1690495942,0.9992249806245156,0.9993747811734107,0.999849876147822,0.9996122722099233,0.9768,158.85150003433228,110000.0
120001,1690495942,0.9991499787494688,0.9995746490854955,0.9995746490854955,0.9995746490854955,0.9734,174.02390122413635,120000.0
130001,1690495942,0.9968249206230155,0.9995235468177943,0.9972977706607952,0.9984094182478552,0.9745,190.93801021575928,130000.0
140001,1690495942,0.9735493387334684,0.9996661101836394,0.9738534290789902,0.9865909609388861,0.9765,209.1916422843933,140000.0
150001,1690495942,0.9640491012275307,0.9995332555425904,0.9644706883178622,0.9816889930219528,0.9761,226.70202159881592,150000.0
160001,1690495942,0.9647741193529838,0.9995853848147188,0.9651462456526635,0.9820639790216021,0.9781,246.09596943855286,160000.0
170001,1690495942,0.9673241831045776,0.9996381306865177,0.9676483098556309,0.9833831288538554,0.9763,265.0973119735718,170000.0
180001,1690495942,0.8957723943098578,0.9996371147833855,0.8960142117246729,0.9449934688815295,0.9742,284.4613218307495,180000.0
190001,1690495942,0.8919972999324983,0.9995795610617485,0.8922861360622514,0.9428903812595844,0.9758,304.93770599365234,190000.0
200001,1690495942,0.8897722443061077,0.9996346672661871,0.890009257637551,0.9416420695953727,0.9767,325.1516582965851,200000.0
210001,1690495942,0.9990499762494063,0.9992497936932656,0.9997998348637626,0.9995247386062334,0.9974,343.1386206150055,210000.0
220001,1690495942,0.9991999799994999,0.9992499062382798,0.9999499587159406,0.9995998099097071,0.998,357.91155648231506,220000.0
230001,1690495942,0.9457236430910773,0.9997619929126779,0.9459053719318438,0.9720882991990332,0.9782,373.01793456077576,230000.0
240001,1690495942,0.8632715817895448,0.9997971719981456,0.863337253233918,0.9265699056109776,0.9294,389.232088804245,240000.0
250001,1690495942,0.9161979049476237,0.999781605743769,0.9163309730527686,0.9562390662941592,0.9202,409.0096936225891,250000.0
260001,1690495942,0.9121478036950924,0.999725824582568,0.9123276703280206,0.9540293040293041,0.8629,428.94315099716187,260000.0
270001,1690495942,0.9991249781244531,0.9996746583913109,0.9994495458753472,0.9995620894588677,0.996,445.6728746891022,270000.0
280001,1690495942,0.9398734968374209,0.9997871094789504,0.9400255210548703,0.9689857502095557,0.9915,460.544203042984,280000.0
290001,1690495942,0.9681242031050776,0.9997675019374839,0.9683238671904321,0.983794501569709,0.9964,475.46842098236084,290000.0
300001,1690495942,0.9671991799794994,0.9998189764410769,0.9673480621512748,0.9833155297827967,0.9969,489.1176173686981,300000.0
310001,1690495942,0.8589214730368259,0.9993598696461825,0.8593589711511997,0.924086903881079,0.8292,504.2243392467499,310000.0
320001,1690495942,0.8647466186654666,0.99924875032506,0.8652888633122325,0.9274565543874705,0.9683,518.1486549377441,320000.0
330001,1690495942,0.8794469861746543,0.9993464238015402,0.8799259388995921,0.9358418265520636,0.9666,532.4312946796417,330000.0
340001,1690495942,0.8817470436760919,0.9994896946673093,0.8821027347561738,0.9371345029239766,0.9666,545.874897480011,340000.0
350001,1690495942,0.8791469786744669,0.9995734152376077,0.8794255260589987,0.9356581924663916,0.9676,559.6191139221191,350000.0
360001,1690495942,0.8791969799244981,0.9995166197503483,0.8795256086271174,0.9356899488926746,0.9714,574.4693531990051,360000.0
370001,1690495942,0.8796969924248106,0.9995168944840718,0.8800260214677108,0.9359731757943477,0.9692,589.1834826469421,370000.0
380001,1690495942,0.8799219980499513,0.9994886363636364,0.8802762278880076,0.9361022789255924,0.9701,604.480672121048,380000.0
390001,1690495942,0.9972749318732969,0.9992734742960216,0.997998348637626,0.9986355044252219,0.892,619.4826912879944,390000.0
400001,1690495942,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9983,635.3765850067139,400000.0
410001,1690495942,0.998399959999,0.9992493056076871,0.9991492981709911,0.9991992993869636,0.9979,649.8509864807129,410000.0
420001,1690495942,0.9986249656241406,0.9994743955548882,0.9991492981709911,0.9993118204226674,0.9978,664.357587814331,420000.0
430001,1690495942,0.999399984999625,0.9993998649696182,1.0,0.9996998424172692,0.9985,678.5247900485992,430000.0
440001,1690495942,0.9993499837495937,0.9993498862300902,1.0,0.9996748374187093,0.9974,692.5772728919983,440000.0
