idx,timestamp,acc,prec,recl,f1,lb,timest,qnt
1,1690501845,6.90913654188123e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.9091365417824e-310,6.90913654186225e-310
10001,1690501845,0.9993249831245781,0.9993248987348102,1.0,0.9996623353885019,0.9987,29.52891206741333,10000.0
20001,1690501845,0.9994499862496562,0.9994498487083948,1.0,0.9997248486667667,0.9993,51.770835876464844,20000.0
30001,1690501845,0.9993749843746094,0.999374874974995,1.0,0.9996873397616278,0.9994,74.72184014320374,30000.0
40001,1690501845,0.999399984999625,0.9993998649696182,1.0,0.9996998424172692,0.9994,96.46540522575378,40000.0
50001,1690501845,0.9994749868746718,0.999549797408834,0.999924938073911,0.9997373325495004,0.9972,119.98335647583008,50000.0
60001,1690501845,0.9995499887497188,0.9996248030215863,0.999924938073911,0.999774848022415,0.9991,143.62153792381287,60000.0
70001,1690501845,0.9995749893747343,0.9996498073940667,0.999924938073911,0.9997873538057415,0.9995,167.66136598587036,70000.0
80001,1690501845,0.9994749868746718,0.999549797408834,0.999924938073911,0.9997373325495004,0.9994,190.42696523666382,80000.0
90001,1690501845,0.99959998999975,0.9996748130174851,0.999924938073911,0.9997998599019314,0.9994,213.49024271965027,90000.0
100001,1690501845,0.9996249906247656,0.9996998198919351,0.999924938073911,0.9998123663109966,0.9998,237.0458755493164,100000.0
110001,1690501845,0.9994499862496562,0.9994498487083948,1.0,0.9997248486667667,0.9768,260.1074376106262,110000.0
120001,1690501845,0.9991999799994999,0.9992998424645545,0.9998999174318813,0.9995997898896921,0.9734,284.9648938179016,120000.0
130001,1690501845,0.9490237255931399,0.9994206257242179,0.9495333650261466,0.9738385147358832,0.9745,307.97853994369507,130000.0
140001,1690501845,0.9509487737193429,0.999474306742016,0.9514099131783722,0.9748500230733733,0.9765,332.3192274570465,140000.0
150001,1690501845,0.9634740868521713,0.9996366844864276,0.963795130983061,0.9813887721175526,0.9761,358.0562767982483,150000.0
160001,1690501845,0.9648491212280307,0.9997149003447114,0.9650962043686041,0.9821005728835138,0.9781,381.7591185569763,160000.0
170001,1690501845,0.9633240831020775,0.9996885058664728,0.9635949658468236,0.9813099591035914,0.9763,407.5122766494751,170000.0
180001,1690501845,0.9651241281032026,0.9997926816626931,0.9652963695048415,0.9822417414550316,0.9742,433.64298820495605,180000.0
190001,1690501845,0.9657991449786245,0.9998446038693637,0.9659218855555833,0.982590546972435,0.9758,459.9431006908417,190000.0
200001,1690501845,0.9493987349683742,0.9997629145702168,0.9495834063102059,0.9740273072579817,0.9767,485.5430603027344,200000.0
210001,1690501845,0.9994999874996875,0.9994998374471703,1.0,0.9997498561672962,0.9974,512.1952860355377,210000.0
220001,1690501845,0.9994999874996875,0.9994998374471703,1.0,0.9997498561672962,0.998,537.9358518123627,220000.0
230001,1690501845,0.9993499837495937,0.9996497285396182,0.9996997522956439,0.9996747397918335,0.9782,562.578507900238,230000.0
240001,1690501845,0.8901222530563264,0.9998032934300005,0.8902094227737883,0.9418289148015301,0.9294,587.697968006134,240000.0
250001,1690501845,0.9614990374759369,0.9997399016828361,0.9617184176945981,0.9803606498839493,0.9202,620.1265907287598,250000.0
260001,1690501845,0.9098727468186705,0.9998625316177279,0.9099256886931719,0.952776431443954,0.8629,650.6937344074249,260000.0
270001,1690501845,0.9993749843746094,0.9995247623811906,0.999849876147822,0.9996872928315009,0.996,677.0291965007782,270000.0
280001,1690501845,0.9387734693367334,0.9997336032820076,0.938974654089624,0.9684020385781562,0.9915,699.63796210289,280000.0
290001,1690501845,0.9388234705867646,0.9997602429538068,0.9389996747316536,0.9684278433649441,0.9964,723.802895784378,290000.0
300001,1690501845,0.926723168079202,0.9997840872287596,0.9268646633472615,0.9619444552642855,0.9969,749.0549204349518,300000.0
310001,1690501845,0.885747143678592,0.9993792500211619,0.8862061200490404,0.9393963505198387,0.8292,774.6737208366394,310000.0
320001,1690501845,0.8844971124278107,0.999378373032692,0.8849550879475567,0.9386926404628574,0.9683,801.6493389606476,320000.0
330001,1690501845,0.8261206530163254,0.9993042531308609,0.8265569094502965,0.9047586442998973,0.9666,828.1035280227661,330000.0
340001,1690501845,0.8825220630515763,0.9993487002322026,0.8830034778692422,0.9375805316082412,0.9666,854.2347519397736,340000.0
350001,1690501845,0.8801470036750919,0.9993753017008831,0.8806014962343933,0.9362364332836773,0.9676,879.803106546402,350000.0
360001,1690501845,0.8783969599239981,0.9993740575298034,0.8788500512923162,0.9352450941235987,0.9714,905.5905840396881,360000.0
370001,1690501845,0.8797719942998575,0.999375035509346,0.8802261866039482,0.9360241588952892,0.9692,931.3839366436005,370000.0
380001,1690501845,0.8783719592989825,0.999544600671714,0.8786749067981084,0.9352205696328945,0.9701,957.8037567138672,380000.0
390001,1690501845,0.9992249806245156,0.9992249612480624,1.0,0.9996123303945476,0.892,982.0975255966187,390000.0
400001,1690501845,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9983,1008.3626294136047,400000.0
410001,1690501845,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9979,1034.465663433075,410000.0
420001,1690501845,0.9992249806245156,0.9992249612480624,1.0,0.9996123303945476,0.9978,1058.5954258441925,420000.0
430001,1690501845,0.9992499812495312,0.9992499437457809,1.0,0.9996248311740283,0.9985,1083.147944688797,430000.0
440001,1690501845,0.9993249831245781,0.9993248987348102,1.0,0.9996623353885019,0.9974,1107.8570983409882,440000.0
450001,1690501845,0.9992999824995625,0.9992999124890611,1.0,0.9996498336709937,0.9991,1133.7442123889923,450000.0
460001,1690501845,0.9992999824995625,0.9992999124890611,1.0,0.9996498336709937,0.9983,1157.9881708621979,460000.0
470001,1690501845,0.9992999824995625,0.9992999124890611,1.0,0.9996498336709937,0.9979,1182.1688528060913,470000.0
