idx,timestamp,acc,prec,recl,f1,lb,timest,qnt
1,1690489481,6.93912962609725e-310,6.93912962609646e-310,6.93912962609093e-310,6.93912962608302e-310,6.93912962608302e-310,1.13822656e-313,4.66328085137775e-310
10001,1690489481,0.9992499812495312,0.9992499437457809,1.0,0.9996248311740283,0.9987,14.780669450759888,10000.0
20001,1690489481,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9993,22.562907457351685,20000.0
30001,1690489481,0.9993499837495937,0.9993498862300902,1.0,0.9996748374187093,0.9994,30.538103580474854,30000.0
40001,1690489481,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9994,39.09091091156006,40000.0
50001,1690489481,0.9994749868746718,0.9994748424527358,1.0,0.9997373522606466,0.9972,48.14292573928833,50000.0
60001,1690489481,0.9994999874996875,0.9994998374471703,1.0,0.9997498561672962,0.9991,56.961825132369995,60000.0
70001,1690489481,0.9995749893747343,0.9995748299319728,1.0,0.9997873697639804,0.9995,65.41432547569275,70000.0
80001,1690489481,0.9995249881247031,0.9995248336917921,1.0,0.9997623603867272,0.9994,74.76433396339417,80000.0
90001,1690489481,0.9994999874996875,0.9994998374471703,1.0,0.9997498561672962,0.9994,82.59498858451843,90000.0
100001,1690489481,0.9995249881247031,0.9995248336917921,1.0,0.9997623603867272,0.9998,91.34705829620361,100000.0
110001,1690489481,0.9298732468311708,0.9993281737074062,0.9304426151575049,0.9636559167649231,0.9768,99.87068176269531,110000.0
120001,1690489481,0.9316482912072802,0.9994902202785008,0.9320689568894338,0.9646029156632746,0.9734,107.89509606361389,120000.0
130001,1690489481,0.931323283082077,0.9998656997045393,0.9313933995546325,0.964415715636618,0.9745,117.53383111953735,130000.0
140001,1690489481,0.928323208080202,0.9998383272256952,0.9284159431531013,0.962804395490341,0.9765,126.44189691543579,140000.0
150001,1690489481,0.9321983049576239,0.9998926549123796,0.9322441013836416,0.9648841123915576,0.9761,134.6670536994934,150000.0
160001,1690489481,0.9354733868346709,0.9997593840230992,0.9356469086996773,0.9666412480128214,0.9781,143.43897128105164,160000.0
170001,1690489481,0.9287732193304833,0.9999191897424846,0.9287912527835465,0.9630436756560429,0.9763,152.2060136795044,170000.0
180001,1690489481,0.8837970949273732,0.9999716882307975,0.8837290764881027,0.9382637339283817,0.9742,161.69123482704163,180000.0
190001,1690489481,0.8883972099302483,0.9996903589021816,0.8885830810418596,0.9408679065331427,0.9758,171.03238105773926,190000.0
200001,1690489481,0.8847221180529513,0.9999717178573448,0.8846548402432006,0.9387852638566213,0.9767,179.93805074691772,200000.0
210001,1690489481,0.9995249881247031,0.9995748086638988,0.9999499587159406,0.9997623484971669,0.9974,188.61402869224548,210000.0
220001,1690489481,0.9992499812495312,0.9992749093636705,0.9999749793579703,0.9996248217903504,0.998,197.28109908103943,220000.0
230001,1690489481,0.9911497787444686,0.9996720401624662,0.991467961067881,0.9955530990126373,0.9782,205.53382396697998,230000.0
240001,1690489481,0.8900472511812796,0.9998032768456847,0.8901343608476994,0.9417868960953011,0.9294,214.35828757286072,240000.0
250001,1690489481,0.8874971874296858,0.9998027113102788,0.8875822553606726,0.9403562718693671,0.9202,224.06077337265015,250000.0
260001,1690489481,0.8623465586639666,0.9998259507440606,0.8623864688367904,0.9260343901128426,0.8629,233.82139039039612,260000.0
270001,1690489481,0.9453736343408585,0.9997090254999471,0.9456051242274877,0.9719046945519538,0.996,242.9505798816681,270000.0
280001,1690489481,0.9398734968374209,0.9997871094789504,0.9400255210548703,0.9689857502095557,0.9915,252.35482263565063,280000.0
290001,1690489481,0.9510987774694367,0.9998159105851414,0.9512347686841645,0.9749205046671454,0.9964,261.3448164463043,290000.0
300001,1690489481,0.950148753718843,0.9998420429116757,0.9502589636450072,0.9744201559934319,0.9969,269.2656033039093,300000.0
310001,1690489481,0.8134453361334033,0.999324095978371,0.8138464232992219,0.897098571349771,0.8292,277.2320384979248,310000.0
320001,1690489481,0.8807970199254982,0.9993757625627784,0.8812520329271649,0.9366041749767318,0.9683,286.7881689071655,320000.0
330001,1690489481,0.7993699842496063,0.9994683512634476,0.7996346986263667,0.8884533589091363,0.9666,296.2818076610565,330000.0
340001,1690489481,0.8104702617565439,0.9994140143103873,0.8107939049716015,0.8952770372007569,0.9666,306.49522399902344,340000.0
350001,1690489481,0.8798969974249357,0.9995453899701662,0.8802011659619186,0.9360847236635533,0.9676,317.9160861968994,350000.0
360001,1690489481,0.8799469986749668,0.9994035277075581,0.8803763104561263,0.9361215313805306,0.9714,328.6582181453705,360000.0
370001,1690489481,0.880072001800045,0.9994319795512638,0.880476393024245,0.9361905902071112,0.9692,339.31886553764343,370000.0
380001,1690489481,0.8758218955473887,0.9995147570931096,0.8761478219531114,0.9337742163437821,0.9701,349.5436131954193,380000.0
390001,1690489481,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.892,359.59100103378296,390000.0
400001,1690489481,0.9991999799994999,0.9991999799994999,1.0,0.9995998299277192,0.9983,368.7428755760193,400000.0
410001,1690489481,0.9992999824995625,0.9992999124890611,1.0,0.9996498336709937,0.9979,377.64355635643005,410000.0
420001,1690489481,0.9994999874996875,0.9994998374471703,1.0,0.9997498561672962,0.9978,386.74907970428467,420000.0
430001,1690489481,0.9995499887497188,0.999549831186695,1.0,0.9997748649189514,0.9985,395.4871873855591,430000.0
440001,1690489481,0.9995499887497188,0.999549831186695,1.0,0.9997748649189514,0.9974,404.4369487762451,440000.0
