idx,timestamp,acc,prec,recl,f1,lb,timest,qnt
1,1690144400,6.90775724457283e-310,6.9077572445744e-310,6.9077572445831e-310,6.90775724458627e-310,6.90775724458706e-310,6.90775724459496e-310,6.9077572445831e-310
10001,1690144400,0.9991499787494688,0.9991747730625922,0.9999749730960783,0.9995747129312286,0.999,27.938392639160156,10000.0
20001,1690144400,0.9993249831245781,0.9993497073683157,0.9999749730960783,0.9996622424598756,0.9985,49.6705265045166,20000.0
30001,1690144400,0.9993499837495937,0.9993747029839174,0.9999749730960783,0.9996747479296455,0.9993,72.29944467544556,30000.0
40001,1690144400,0.999399984999625,0.9994246979664324,0.9999749730960783,0.9996997598078463,0.999,94.8290650844574,40000.0
50001,1690144400,0.9993499837495937,0.9993747029839174,0.9999749730960783,0.9996747479296455,0.9991,117.2161111831665,50000.0
60001,1690144400,0.999399984999625,0.9993997148645607,1.0,0.9996997673196727,0.999,139.6833553314209,60000.0
70001,1690144400,0.9994499862496562,0.999474697951322,0.9999749730960783,0.9997247729376736,0.9991,162.15463829040527,70000.0
80001,1690144400,0.9995499887497188,0.9995997097895974,0.9999499461921566,0.9997747973175858,0.999,185.00907921791077,80000.0
90001,1690144400,0.9995249881247031,0.9995747022916042,0.9999499461921566,0.9997622890315155,0.9995,208.8782298564911,90000.0
100001,1690144400,0.9994999874996875,0.999524702939337,0.9999749730960783,0.9997497873192214,0.9991,231.79917693138123,100000.0
110001,1690144400,0.9048476211905297,0.9988408996826273,0.9057987336386616,0.9500472490550189,0.9719,254.0568459033966,110000.0
120001,1690144400,0.9453736343408585,0.998995983935743,0.9462672372800761,0.9719169719169719,0.9768,275.0935800075531,120000.0
130001,1690144400,0.9263731593289832,0.9992715696325474,0.9269714943564331,0.961764667696662,0.977,298.68043541908264,130000.0
140001,1690144400,0.9447986199654992,0.999153730198609,0.9455414570663463,0.9716085894303715,0.977,320.6714277267456,140000.0
150001,1690144400,0.934398359958999,0.999224412291728,0.9350551843231474,0.9660753994931995,0.9757,343.24587774276733,150000.0
160001,1690144400,0.8980224505612641,0.9994431761233922,0.8984157969817553,0.9462405271828666,0.9752,365.6012325286865,160000.0
170001,1690144400,0.8647466186654666,0.9993928705657869,0.8651300147658734,0.9274273602876077,0.9745,387.1723108291626,170000.0
180001,1690144400,0.8247206180154504,0.9993936821681926,0.8250369146832846,0.9038838545165403,0.9723,410.562846660614,180000.0
190001,1690144400,0.8591714792869821,0.9995052098492345,0.8594489075756439,0.9242010361299872,0.9761,433.22605657577515,190000.0
200001,1690144400,0.8644466111652791,0.9997395305762162,0.8645293690717522,0.9272312441283049,0.9772,456.803906917572,200000.0
210001,1690144400,0.9991999799994999,0.9994245828225463,0.9997747578647046,0.9995996396757082,0.9687,480.0788815021515,210000.0
220001,1690144400,0.9993499837495937,0.9994746453856354,0.9998748654803914,0.999674715375954,0.9646,505.27832889556885,220000.0
230001,1690144400,0.9992249806245156,0.9994995746384426,0.9997247040568611,0.9996121266719218,0.9672,531.6282212734222,230000.0
240001,1690144400,0.9993499837495937,0.999649640881904,0.9996996771529394,0.9996746583913109,0.9662,557.1427371501923,240000.0
250001,1690144400,0.9994999874996875,0.9996246903695549,0.9998748654803914,0.9997497622741606,0.9664,584.8092708587646,250000.0
260001,1690144400,0.99879996999925,0.9994993616861498,0.999299246690192,0.9993992941706505,0.9684,611.8921637535095,260000.0
270001,1690144400,0.9990999774994375,0.9994995120242236,0.9995995695372526,0.9995495382767337,0.9677,638.0147688388824,270000.0
280001,1690144400,0.9990749768744218,0.9994994994994995,0.9995745426333308,0.999537019657895,0.967,663.1018168926239,280000.0
290001,1690144400,0.9990999774994375,0.9994995120242236,0.9995995695372526,0.9995495382767337,0.9666,691.464941740036,290000.0
300001,1690144400,0.9991999799994999,0.9995495608218012,0.999649623345096,0.9995995895793188,0.9649,716.8751850128174,300000.0
310001,1690144400,0.8624715617890447,0.999738933689157,0.8625522436619366,0.9260926226975319,0.8198,740.7788164615631,310000.0
320001,1690144400,0.8624715617890447,0.9996229917058175,0.8626523512776234,0.9261005655637502,0.9599,765.779705286026,320000.0
330001,1690144400,0.8597964949123728,0.9997672050050924,0.8598493380383913,0.9245445493931811,0.9558,789.0306787490845,330000.0
340001,1690144400,0.8592214805370134,0.9998834974078173,0.8591736116325049,0.9242034701377018,0.9597,810.5397741794586,340000.0
350001,1690144400,0.8618215455386384,0.9997677524240841,0.8618765172560503,0.9257153609397472,0.9604,833.0939059257507,350000.0
360001,1690144400,0.8610965274131853,0.9998256472844564,0.8611006832344771,0.9252924566357402,0.9581,856.0294313430786,360000.0
370001,1690144400,0.8610965274131853,0.9998837513441251,0.8610506294266337,0.9252884382647985,0.9605,877.9326536655426,370000.0
380001,1690144400,0.8550963774094352,0.9999121959785758,0.8550191455815002,0.9218067022826616,0.9571,901.5442583560944,380000.0
390001,1690144400,0.9990249756243906,0.9993744995996797,0.999649623345096,0.9995120425398811,0.9657,924.6518366336823,390000.0
400001,1690144400,0.9993249831245781,0.9993247298919568,1.0,0.9996622509100461,0.998,951.1208143234253,400000.0
410001,1690144400,0.9989749743743593,0.9989749487474374,1.0,0.9994872115565006,0.9981,972.8569505214691,410000.0
420001,1690144400,0.9991749793744844,0.9991747936984247,1.0,0.9995872265375811,0.9983,994.9438774585724,420000.0
430001,1690144400,0.9990999774994375,0.9990998424724327,1.0,0.9995497185741088,0.9979,1016.5352690219879,430000.0
440001,1690144400,0.9991249781244531,0.999124824964993,1.0,0.9995622209158339,0.998,1038.367163658142,440000.0
